query,family,ottid_species,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,phylum,class,order,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type
Raillietina dromaius,Davaineidae,133701,104927,Davaineidae,"Braun, 1900",accepted,NA,Family,104927,Davaineidae,"Braun, 1900",104913,Animalia,Platyhelminthes,Cestoda,Cyclophyllidea,NA,1,1,1,NA,NA,exact
Raillietina mitchelli,Davaineidae,133699,104927,Davaineidae,"Braun, 1900",accepted,NA,Family,104927,Davaineidae,"Braun, 1900",104913,Animalia,Platyhelminthes,Cestoda,Cyclophyllidea,NA,1,1,1,NA,NA,exact
Raillietina cesticillus,Davaineidae,387164,104927,Davaineidae,"Braun, 1900",accepted,NA,Family,104927,Davaineidae,"Braun, 1900",104913,Animalia,Platyhelminthes,Cestoda,Cyclophyllidea,NA,1,1,1,NA,NA,exact
Holothuria atra,Holothuriidae,920160,123183,Holothuriidae,"Ludwig, 1894",unaccepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Echinodermata,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,NA,exact
Holothuria atra,Holothuriidae,920160,731943,Holothuriidae,"Burmeister, 1837",accepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Echinodermata,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,0,exact
Macrobilharzia macrobilharzia,Schistosomatidae,314915,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Platyhelminthes,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Bivitellobilharzia,Schistosomatidae,NULL,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Platyhelminthes,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Taenia multiceps,Taeniidae,517092,836271,Taeniidae,"Ludwig, 1886",accepted,NA,Family,836271,Taeniidae,"Ludwig, 1886",104913,Animalia,Platyhelminthes,Cestoda,Cyclophyllidea,NA,1,NA,NA,NA,NA,exact
Arostrilepis horrida,Hymenolepididae,857657,104930,Hymenolepididae,"Ariola, 1899",accepted,NA,Family,104930,Hymenolepididae,"Ariola, 1899",104913,Animalia,Platyhelminthes,Cestoda,Cyclophyllidea,NA,1,1,1,1,NA,exact
Procerodes plebeja,Procerodidae,146785,142117,Procerodidae,"Diesing, 1862",accepted,NA,Family,142117,Procerodidae,"Diesing, 1862",479202,Animalia,Platyhelminthes,NA,Tricladida,NA,1,1,NA,NA,NA,exact
Procerodes plebeja,Procerodidae,146785,142117,Procerodidae,"Diesing, 1862",accepted,NA,Family,142117,Procerodidae,"Diesing, 1862",479202,Animalia,Platyhelminthes,NA,Tricladida,NA,1,1,NA,NA,NA,exact
Fasciolopsis buski,Fasciolidae,664924,108421,Fasciolidae,"Railliet, 1895",accepted,NA,Family,108421,Fasciolidae,"Railliet, 1895",108404,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,0,1,1,1,NA,exact
Gastrodiscoides hominis,Paramphistomidae,889815,238054,Paramphistomidae,"Fischoeder, 1901",accepted,NA,Family,238054,Paramphistomidae,"Fischoeder, 1901",108406,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,NA,NA,NA,0,exact
Paragonimus macrorchis,Troglotrematidae,369287,468969,Troglotrematidae,"Odhner, 1914",accepted,NA,Family,468969,Troglotrematidae,"Odhner, 1914",1578386,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,NA,1,1,NA,exact
Romanomermis nielseni,Mermithidae,961983,391379,Mermithidae,"Braun, 1883",accepted,NA,Family,391379,Mermithidae,"Braun, 1883",458805,Animalia,Nematoda,Enoplea,Mermithida,NA,1,NA,1,1,NA,exact
Fascioloides magna,Fasciolidae,844171,108421,Fasciolidae,"Railliet, 1895",accepted,NA,Family,108421,Fasciolidae,"Railliet, 1895",108404,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,0,1,1,1,NA,exact
Schistosoma japonicum,Schistosomatidae,191484,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Platyhelminthes,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Opisthorchis viverrini,Opisthorchiidae,974593,108442,Opisthorchiidae,"Looss, 1899",accepted,NA,Family,108442,Opisthorchiidae,"Looss, 1899",108410,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,1,1,1,NA,exact
Holothuria excellens,Holothuriidae,643549,123183,Holothuriidae,"Ludwig, 1894",unaccepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Echinodermata,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,NA,exact
Holothuria excellens,Holothuriidae,643549,731943,Holothuriidae,"Burmeister, 1837",accepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Echinodermata,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,0,exact
Holothuria austrinabassa,Holothuriidae,557890,123183,Holothuriidae,"Ludwig, 1894",unaccepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Echinodermata,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,NA,exact
Holothuria austrinabassa,Holothuriidae,557890,731943,Holothuriidae,"Burmeister, 1837",accepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Echinodermata,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,0,exact
Holothuria forskali,Holothuriidae,187783,123183,Holothuriidae,"Ludwig, 1894",unaccepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Echinodermata,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,NA,exact
Holothuria forskali,Holothuriidae,187783,731943,Holothuriidae,"Burmeister, 1837",accepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Echinodermata,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,0,exact
Holothuria floridana,Holothuriidae,557882,123183,Holothuriidae,"Ludwig, 1894",unaccepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Echinodermata,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,NA,exact
Holothuria floridana,Holothuriidae,557882,731943,Holothuriidae,"Burmeister, 1837",accepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Echinodermata,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,0,exact
Holothuria nigralutea,Holothuriidae,557885,123183,Holothuriidae,"Ludwig, 1894",unaccepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Echinodermata,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,NA,exact
Holothuria nigralutea,Holothuriidae,557885,731943,Holothuriidae,"Burmeister, 1837",accepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Echinodermata,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,0,exact
Holothuria edulis,Holothuriidae,431586,123183,Holothuriidae,"Ludwig, 1894",unaccepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Echinodermata,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,NA,exact
Holothuria edulis,Holothuriidae,431586,731943,Holothuriidae,"Burmeister, 1837",accepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Echinodermata,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,0,exact
Digramma interrupta,Diphyllobothriidae,566490,104937,Diphyllobothriidae,"Lühe, 1910",accepted,NA,Family,104937,Diphyllobothriidae,"Lühe, 1910",515793,Animalia,Platyhelminthes,Cestoda,Diphyllobothriidea,NA,1,1,1,1,NA,exact
Aphelenchoides heidelbergi,Aphelenchoididae,333006,153179,Aphelenchoididae,"Skarbilovich, 1947",accepted,NA,Family,153179,Aphelenchoididae,"Skarbilovich, 1947",227109,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,1,1,1,NA,exact
Laimaphelenchus preissii,Aphelenchoididae,187751,153179,Aphelenchoididae,"Skarbilovich, 1947",accepted,NA,Family,153179,Aphelenchoididae,"Skarbilovich, 1947",227109,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,1,1,1,NA,exact
Gyrodactylus albolacustris x Gyrodactylus botnicus,Gyrodactylidae,5133100,119229,Gyrodactylidae,"Cobbold, 1864",accepted,NA,Family,119229,Gyrodactylidae,"Cobbold, 1864",517898,Animalia,Platyhelminthes,Monogenea,Gyrodactylidea,NA,1,1,1,1,NA,exact
Fuhrmannetta malakartis,Davaineidae,832292,104927,Davaineidae,"Braun, 1900",accepted,NA,Family,104927,Davaineidae,"Braun, 1900",104913,Animalia,Platyhelminthes,Cestoda,Cyclophyllidea,NA,1,1,1,NA,NA,exact
Raillietina tunetensis,Davaineidae,613194,104927,Davaineidae,"Braun, 1900",accepted,NA,Family,104927,Davaineidae,"Braun, 1900",104913,Animalia,Platyhelminthes,Cestoda,Cyclophyllidea,NA,1,1,1,NA,NA,exact
Rostellascaris,Ascarididae,NULL,22862,Ascarididae,"Baird, 1853",accepted,NA,Family,22862,Ascarididae,"Baird, 1853",22816,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,NA,1,1,NA,exact
Holothuria cinerascens,Holothuriidae,629315,123183,Holothuriidae,"Ludwig, 1894",unaccepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Echinodermata,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,NA,exact
Holothuria cinerascens,Holothuriidae,629315,731943,Holothuriidae,"Burmeister, 1837",accepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Echinodermata,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,0,exact
Stichopus hermanni,Stichopodidae,269098,123184,Stichopodidae,"Haeckel, 1896",accepted,NA,Family,123184,Stichopodidae,"Haeckel, 1896",1036229,Animalia,Echinodermata,Holothuroidea,Synallactida,NA,1,NA,NA,NA,NA,exact
Goniocidaris tubaria,Cidaridae,350759,123158,Cidaridae,"Gray, 1825",accepted,NA,Family,123158,Cidaridae,"Gray, 1825",852318,Animalia,Echinodermata,Echinoidea,Cidaroida,NA,1,0,0,0,0,exact
Trichobilharzia stagnicolae,Schistosomatidae,1092101,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Platyhelminthes,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Trichobilharzia querquedulae,Schistosomatidae,565546,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Platyhelminthes,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Astropecten oerstedii,Astropectinidae,964774,123127,Astropectinidae,"Gray, 1840",accepted,NA,Family,123127,Astropectinidae,"Gray, 1840",123088,Animalia,Echinodermata,Asteroidea,Paxillosida,NA,1,0,0,0,0,exact
Holothuria leucospilota,Holothuriidae,400706,123183,Holothuriidae,"Ludwig, 1894",unaccepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Echinodermata,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,NA,exact
Holothuria leucospilota,Holothuriidae,400706,731943,Holothuriidae,"Burmeister, 1837",accepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Echinodermata,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,0,exact
Alaria mustelae,Diplostomidae,758305,108459,Diplostomidae,"Poirier, 1886",accepted,NA,Family,108459,Diplostomidae,"Poirier, 1886",108416,Animalia,Platyhelminthes,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Schistosoma haematobium x Schistosoma bovis,Schistosomatidae,5132518,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Platyhelminthes,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Didymocystis bifasciatus,Didymozoidae,579829,108470,Didymozoidae,"Monticelli, 1888",accepted,NA,Family,108470,Didymozoidae,"Monticelli, 1888",108418,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,1,1,NA,NA,exact
Koellikeria globosa,Didymozoidae,579837,108470,Didymozoidae,"Monticelli, 1888",accepted,NA,Family,108470,Didymozoidae,"Monticelli, 1888",108418,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,1,1,NA,NA,exact
Raphidascaris trichiuri,Raphidascarididae,80688,731849,Raphidascarididae,"Hartwich, 1954",accepted,NA,Family,731849,Raphidascarididae,"Hartwich, 1954",22816,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,1,1,1,NA,exact
Contracaecum muraenesoxi,Anisakidae,752386,19961,Anisakidae,"Railliet & Henry, 1912",accepted,NA,Family,19961,Anisakidae,"Railliet & Henry, 1912",22816,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,1,1,1,NA,exact
Holothuria scabra,Holothuriidae,293311,123183,Holothuriidae,"Ludwig, 1894",unaccepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Echinodermata,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,NA,exact
Holothuria scabra,Holothuriidae,293311,731943,Holothuriidae,"Burmeister, 1837",accepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Echinodermata,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,0,exact
Litomosa chiropterorum,Onchocercidae,326183,22876,Onchocercidae,"Leiper, 1911",accepted,NA,Family,22876,Onchocercidae,"Leiper, 1911",22875,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,NA,NA,1,NA,exact
Panagrolaimus paetzoldi,Panagrolaimidae,173698,153394,Panagrolaimidae,"Thorne, 1937",accepted,NA,Family,153394,Panagrolaimidae,"Thorne, 1937",458817,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,1,1,1,NA,exact
Foleyella candezei,Onchocercidae,182972,22876,Onchocercidae,"Leiper, 1911",accepted,NA,Family,22876,Onchocercidae,"Leiper, 1911",22875,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,NA,NA,1,NA,exact
Holothuria dakarensis,Holothuriidae,316615,123183,Holothuriidae,"Ludwig, 1894",unaccepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Echinodermata,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,NA,exact
Holothuria dakarensis,Holothuriidae,316615,731943,Holothuriidae,"Burmeister, 1837",accepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Echinodermata,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,0,exact
Metastrongylus pudendotectus,Metastrongylidae,223959,834873,Metastrongylidae,"Molin, 1861",accepted,NA,Family,834873,Metastrongylidae,"Molin, 1861",834868,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,NA,1,1,NA,exact
Metastrongylus salmi,Metastrongylidae,223960,834873,Metastrongylidae,"Molin, 1861",accepted,NA,Family,834873,Metastrongylidae,"Molin, 1861",834868,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,NA,1,1,NA,exact
Clarkcomanthus comanthipinnus,Comatulidae,325739,828512,Comatulidae,"Fleming, 1828",accepted,NA,Family,828512,Comatulidae,"Fleming, 1828",828511,Animalia,Echinodermata,Crinoidea,Comatulida,NA,1,0,0,0,NA,exact
Schistosoma kisumuensis,Schistosomatidae,964944,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Platyhelminthes,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Endoxocrinus parrae,Isocrinidae,269242,123154,Isocrinidae,"Gislén, 1924",accepted,NA,Family,123154,Isocrinidae,"Gislén, 1924",246656,Animalia,Echinodermata,Crinoidea,Isocrinida,NA,1,0,0,0,NA,exact
Aphelenchoides ritzemabosi,Aphelenchoididae,843447,153179,Aphelenchoididae,"Skarbilovich, 1947",accepted,NA,Family,153179,Aphelenchoididae,"Skarbilovich, 1947",227109,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,1,1,1,NA,exact
Taenia pisiformis,Taeniidae,1004841,836271,Taeniidae,"Ludwig, 1886",accepted,NA,Family,836271,Taeniidae,"Ludwig, 1886",104913,Animalia,Platyhelminthes,Cestoda,Cyclophyllidea,NA,1,NA,NA,NA,NA,exact
Nearchaster aciculosus,Benthopectinidae,300728,123126,Benthopectinidae,"Verrill, 1899",accepted,NA,Family,123126,Benthopectinidae,"Verrill, 1899",123087,Animalia,Echinodermata,Asteroidea,Notomyotida,NA,1,0,0,0,0,exact
Asteroporpa indicus,Gorgonocephalidae,3655692,123203,Gorgonocephalidae,"Ljungman, 1867",accepted,NA,Family,123203,Gorgonocephalidae,"Ljungman, 1867",242196,Animalia,Echinodermata,Ophiuroidea,Euryalida,NA,1,0,0,0,0,exact
Ophiura stellata,Ophiuridae,3654660,123200,Ophiuridae,"Müller & Troschel, 1840",accepted,NA,Family,123200,Ophiuridae,"Müller & Troschel, 1840",242195,Animalia,Echinodermata,Ophiuroidea,Ophiurida,NA,1,0,0,0,NA,exact
Paragonimus heterotremus,Troglotrematidae,721958,468969,Troglotrematidae,"Odhner, 1914",accepted,NA,Family,468969,Troglotrematidae,"Odhner, 1914",1578386,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,NA,1,1,NA,exact
Paragonimus microrchis,Troglotrematidae,574461,468969,Troglotrematidae,"Odhner, 1914",accepted,NA,Family,468969,Troglotrematidae,"Odhner, 1914",1578386,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,NA,1,1,NA,exact
Ophiura platyacantha,Ophiuridae,3654669,123200,Ophiuridae,"Müller & Troschel, 1840",accepted,NA,Family,123200,Ophiuridae,"Müller & Troschel, 1840",242195,Animalia,Echinodermata,Ophiuroidea,Ophiurida,NA,1,0,0,0,NA,exact
Ditylenchus gigas,Anguinidae,757133,458828,Anguinidae,"Nicoll, 1935",accepted,NA,Family,458828,Anguinidae,"Nicoll, 1935",731853,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,1,1,1,NA,exact
Baylisascaris ailuri,Ascarididae,1016749,22862,Ascarididae,"Baird, 1853",accepted,NA,Family,22862,Ascarididae,"Baird, 1853",22816,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,NA,1,1,NA,exact
Baylisascaris schroederi,Ascarididae,1016861,22862,Ascarididae,"Baird, 1853",accepted,NA,Family,22862,Ascarididae,"Baird, 1853",22816,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,NA,1,1,NA,exact
Paragonimus kellicotti,Troglotrematidae,721952,468969,Troglotrematidae,"Odhner, 1914",accepted,NA,Family,468969,Troglotrematidae,"Odhner, 1914",1578386,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,NA,1,1,NA,exact
Mansonella ozzardi,Onchocercidae,1020921,22876,Onchocercidae,"Leiper, 1911",accepted,NA,Family,22876,Onchocercidae,"Leiper, 1911",22875,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,NA,NA,1,NA,exact
Baylisascaris procyonis,Ascarididae,345755,22862,Ascarididae,"Baird, 1853",accepted,NA,Family,22862,Ascarididae,"Baird, 1853",22816,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,NA,1,1,NA,exact
Devibursaphelenchus eproctatus,Aphelenchoididae,278077,153179,Aphelenchoididae,"Skarbilovich, 1947",accepted,NA,Family,153179,Aphelenchoididae,"Skarbilovich, 1947",227109,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,1,1,1,NA,exact
Rodentolepis fraterna,Hymenolepididae,147120,104930,Hymenolepididae,"Ariola, 1899",accepted,NA,Family,104930,Hymenolepididae,"Ariola, 1899",104913,Animalia,Platyhelminthes,Cestoda,Cyclophyllidea,NA,1,1,1,1,NA,exact
Hurleytrematoides coronatum,Monorchiidae,875719,108453,Monorchiidae,"Odhner, 1911",accepted,NA,Family,108453,Monorchiidae,"Odhner, 1911",468942,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,1,1,NA,NA,exact
Hunterella nodulosa,Caryophyllaeidae,14979,104925,Caryophyllaeidae,"Leuckart, 1878",accepted,NA,Family,104925,Caryophyllaeidae,"Leuckart, 1878",104912,Animalia,Platyhelminthes,Cestoda,Caryophyllidea,NA,1,1,1,NA,NA,exact
Urogonimus macrostomus,Leucochloridiidae,209086,108464,Leucochloridiidae,"Poche, 1907",accepted,NA,Family,108464,Leucochloridiidae,"Poche, 1907",468885,Animalia,Platyhelminthes,Trematoda,Diplostomida,NA,1,NA,1,1,NA,exact
Acanthocheilonema delicata,Onchocercidae,386133,22876,Onchocercidae,"Leiper, 1911",accepted,NA,Family,22876,Onchocercidae,"Leiper, 1911",22875,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,NA,NA,1,NA,exact
Ogmocotyle sikae,Notocotylidae,219556,108427,Notocotylidae,"Lühe, 1909",accepted,NA,Family,108427,Notocotylidae,"Lühe, 1909",468953,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,1,1,1,NA,exact
Chandlerella quiscali,Onchocercidae,157404,22876,Onchocercidae,"Leiper, 1911",accepted,NA,Family,22876,Onchocercidae,"Leiper, 1911",22875,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,NA,NA,1,NA,exact
Madathamugadia hiepei,Onchocercidae,450162,22876,Onchocercidae,"Leiper, 1911",accepted,NA,Family,22876,Onchocercidae,"Leiper, 1911",22875,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,NA,NA,1,NA,exact
Rumenfilaria andersoni,Onchocercidae,512111,22876,Onchocercidae,"Leiper, 1911",accepted,NA,Family,22876,Onchocercidae,"Leiper, 1911",22875,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,NA,NA,1,NA,exact
Brachisternaster chesheri,Schizasteridae,200585,123176,Schizasteridae,"Lambert, 1905",accepted,NA,Family,123176,Schizasteridae,"Lambert, 1905",510547,Animalia,Echinodermata,Echinoidea,Spatangoida,NA,1,0,0,0,0,exact
Calicophoron shillongensis,Paramphistomidae,5501732,238054,Paramphistomidae,"Fischoeder, 1901",accepted,NA,Family,238054,Paramphistomidae,"Fischoeder, 1901",108406,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,NA,NA,NA,0,exact
Orthocoelium streptocoelium,Paramphistomidae,291471,238054,Paramphistomidae,"Fischoeder, 1901",accepted,NA,Family,238054,Paramphistomidae,"Fischoeder, 1901",108406,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,NA,NA,NA,0,exact
Leiperocotyle meghalayensis,Paramphistomidae,5501736,238054,Paramphistomidae,"Fischoeder, 1901",accepted,NA,Family,238054,Paramphistomidae,"Fischoeder, 1901",108406,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,NA,NA,NA,0,exact
Cotylophoron cotylophorum,Paramphistomidae,352102,238054,Paramphistomidae,"Fischoeder, 1901",accepted,NA,Family,238054,Paramphistomidae,"Fischoeder, 1901",108406,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,NA,NA,NA,0,exact
Orthocoelium orthocoelium,Paramphistomidae,5501735,238054,Paramphistomidae,"Fischoeder, 1901",accepted,NA,Family,238054,Paramphistomidae,"Fischoeder, 1901",108406,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,NA,NA,NA,0,exact
Explanatum explanatum,Paramphistomidae,966415,238054,Paramphistomidae,"Fischoeder, 1901",accepted,NA,Family,238054,Paramphistomidae,"Fischoeder, 1901",108406,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,NA,NA,NA,0,exact
Calicophoron calicophorum,Paramphistomidae,818957,238054,Paramphistomidae,"Fischoeder, 1901",accepted,NA,Family,238054,Paramphistomidae,"Fischoeder, 1901",108406,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,NA,NA,NA,0,exact
Paramphistomum epiclitum,Paramphistomidae,353033,238054,Paramphistomidae,"Fischoeder, 1901",accepted,NA,Family,238054,Paramphistomidae,"Fischoeder, 1901",108406,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,NA,NA,NA,0,exact
Gigantobilharzia melanoidis,Schistosomatidae,5493218,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Platyhelminthes,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Paragonimus mexicanus,Troglotrematidae,329192,468969,Troglotrematidae,"Odhner, 1914",accepted,NA,Family,468969,Troglotrematidae,"Odhner, 1914",1578386,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,NA,1,1,NA,exact
Cercopithifilaria rugosicauda,Onchocercidae,4167293,22876,Onchocercidae,"Leiper, 1911",accepted,NA,Family,22876,Onchocercidae,"Leiper, 1911",22875,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,NA,NA,1,NA,exact
Comatula pectinata,Comatulidae,3647529,828512,Comatulidae,"Fleming, 1828",accepted,NA,Family,828512,Comatulidae,"Fleming, 1828",828511,Animalia,Echinodermata,Crinoidea,Comatulida,NA,1,0,0,0,NA,exact
Endoxocrinus alternicirrus,Isocrinidae,850195,123154,Isocrinidae,"Gislén, 1924",accepted,NA,Family,123154,Isocrinidae,"Gislén, 1924",246656,Animalia,Echinodermata,Crinoidea,Isocrinida,NA,1,0,0,0,NA,exact
Dicrocoelium chinensis,Dicrocoeliidae,727490,108469,Dicrocoeliidae,"Looss, 1899",accepted,NA,Family,108469,Dicrocoeliidae,"Looss, 1899",468959,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,1,1,1,NA,exact
Dicrocoelium dendriticum,Dicrocoeliidae,509051,108469,Dicrocoeliidae,"Looss, 1899",accepted,NA,Family,108469,Dicrocoeliidae,"Looss, 1899",468959,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,1,1,1,NA,exact
Paramphistomum cervi,Paramphistomidae,8416,238054,Paramphistomidae,"Fischoeder, 1901",accepted,NA,Family,238054,Paramphistomidae,"Fischoeder, 1901",108406,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,NA,NA,NA,0,exact
Pygidiopsis macrostomum,Heterophyidae,5706477,108441,Heterophyidae,"Leiper, 1909",accepted,NA,Family,108441,Heterophyidae,"Leiper, 1909",108410,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,1,1,1,NA,exact
Crenosoma striatum,Crenosomatidae,867752,458827,Crenosomatidae,"Schulz, 1951",accepted,NA,Family,458827,Crenosomatidae,"Schulz, 1951",834868,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,NA,NA,NA,NA,exact
Capillaria aerophila,Capillariidae,409022,834681,Capillariidae,"Railliet, 1915",accepted,NA,Family,834681,Capillariidae,"Railliet, 1915",22845,Animalia,Nematoda,Enoplea,Trichinellida,NA,1,1,1,1,NA,exact
Spirometra decipiens,Diphyllobothriidae,913065,104937,Diphyllobothriidae,"Lühe, 1910",accepted,NA,Family,104937,Diphyllobothriidae,"Lühe, 1910",515793,Animalia,Platyhelminthes,Cestoda,Diphyllobothriidea,NA,1,1,1,1,NA,exact
